model_name,model_display_name,model_description,dataset_type,learning_rate,iteration,epochs_trained,train_metrics,val_metrics,test_metrics,test_accuracy,val_accuracy,train_accuracy,test_precision,val_precision,train_precision,test_recall,val_recall,train_recall,test_f1,val_f1,train_f1
scibert,SciBERT,Scientific domain BERT,abstract,5e-06,4,46,"{'precision': 0.6393113342898135, 'recall': 0.6235294117647059, 'f1': 0.5088088966930057, 'accuracy': 0.6235294117647059}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.5612244897959183, 'recall': 0.6, 'f1': 0.46714888487040385, 'accuracy': 0.6}",0.6,0.6,0.6235294117647059,0.5612244897959183,0.5692307692307692,0.6393113342898135,0.6,0.6,0.6235294117647059,0.46714888487040385,0.5363636363636365,0.5088088966930057
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0001,0,195,"{'precision': 0.5567567567567567, 'recall': 0.6, 'f1': 0.534920634920635, 'accuracy': 0.6}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.6133333333333334, 'recall': 0.62, 'f1': 0.544, 'accuracy': 0.62}",0.62,0.6666666666666666,0.6,0.6133333333333334,0.6666666666666666,0.5567567567567567,0.62,0.6666666666666666,0.6,0.544,0.6349206349206349,0.534920634920635
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0001,1,238,"{'precision': 0.5131955484896661, 'recall': 0.5764705882352941, 'f1': 0.5075630252100841, 'accuracy': 0.5764705882352941}","{'precision': 0.32307692307692304, 'recall': 0.4666666666666667, 'f1': 0.38181818181818183, 'accuracy': 0.4666666666666667}","{'precision': 0.6217391304347826, 'recall': 0.62, 'f1': 0.5333333333333333, 'accuracy': 0.62}",0.62,0.4666666666666667,0.5764705882352941,0.6217391304347826,0.32307692307692304,0.5131955484896661,0.62,0.4666666666666667,0.5764705882352941,0.5333333333333333,0.38181818181818183,0.5075630252100841
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0001,2,200,"{'precision': 0.45741337630942785, 'recall': 0.5411764705882353, 'f1': 0.4726588235294118, 'accuracy': 0.5411764705882353}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.5963133640552996, 'recall': 0.61, 'f1': 0.5151439299123904, 'accuracy': 0.61}",0.61,0.6,0.5411764705882353,0.5963133640552996,0.5692307692307692,0.45741337630942785,0.61,0.6,0.5411764705882353,0.5151439299123904,0.5363636363636365,0.4726588235294118
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0001,3,151,"{'precision': 0.643879173290938, 'recall': 0.6470588235294118, 'f1': 0.5896358543417367, 'accuracy': 0.6470588235294118}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6782608695652175, 'recall': 0.64, 'f1': 0.5578947368421052, 'accuracy': 0.64}",0.64,0.6,0.6470588235294118,0.6782608695652175,0.5692307692307692,0.643879173290938,0.64,0.6,0.6470588235294118,0.5578947368421052,0.5363636363636365,0.5896358543417367
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0001,4,156,"{'precision': 0.4696343402225755, 'recall': 0.5529411764705883, 'f1': 0.4802054154995332, 'accuracy': 0.5529411764705883}","{'precision': 0.3, 'recall': 0.4, 'f1': 0.34285714285714286, 'accuracy': 0.4}","{'precision': 0.66875, 'recall': 0.62, 'f1': 0.5083916083916084, 'accuracy': 0.62}",0.62,0.4,0.5529411764705883,0.66875,0.3,0.4696343402225755,0.62,0.4,0.5529411764705883,0.5083916083916084,0.34285714285714286,0.4802054154995332
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0002,0,142,"{'precision': 0.4272268907563025, 'recall': 0.5058823529411764, 'f1': 0.4496865959498553, 'accuracy': 0.5058823529411764}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.6083333333333334, 'recall': 0.62, 'f1': 0.5536382536382536, 'accuracy': 0.62}",0.62,0.6666666666666666,0.5058823529411764,0.6083333333333334,0.6666666666666666,0.4272268907563025,0.62,0.6666666666666666,0.5058823529411764,0.5536382536382536,0.6349206349206349,0.4496865959498553
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0002,1,142,"{'precision': 0.5091608474375665, 'recall': 0.5647058823529412, 'f1': 0.5103411785056524, 'accuracy': 0.5647058823529412}","{'precision': 0.32307692307692304, 'recall': 0.4666666666666667, 'f1': 0.38181818181818183, 'accuracy': 0.4666666666666667}","{'precision': 0.6320735444330949, 'recall': 0.63, 'f1': 0.5608106329780235, 'accuracy': 0.63}",0.63,0.4666666666666667,0.5647058823529412,0.6320735444330949,0.32307692307692304,0.5091608474375665,0.63,0.4666666666666667,0.5647058823529412,0.5608106329780235,0.38181818181818183,0.5103411785056524
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0002,2,127,"{'precision': 0.6182033376730974, 'recall': 0.6352941176470588, 'f1': 0.5897453117209519, 'accuracy': 0.6352941176470588}","{'precision': 0.32307692307692304, 'recall': 0.4666666666666667, 'f1': 0.38181818181818183, 'accuracy': 0.4666666666666667}","{'precision': 0.6424908424908424, 'recall': 0.63, 'f1': 0.5509393161238004, 'accuracy': 0.63}",0.63,0.4666666666666667,0.6352941176470588,0.6424908424908424,0.32307692307692304,0.6182033376730974,0.63,0.4666666666666667,0.6352941176470588,0.5509393161238004,0.38181818181818183,0.5897453117209519
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0002,3,148,"{'precision': 0.5615384615384615, 'recall': 0.6, 'f1': 0.5453015427769985, 'accuracy': 0.6}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6424908424908424, 'recall': 0.63, 'f1': 0.5509393161238004, 'accuracy': 0.63}",0.63,0.6,0.6,0.6424908424908424,0.5692307692307692,0.5615384615384615,0.63,0.6,0.6,0.5509393161238004,0.5363636363636365,0.5453015427769985
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0002,4,130,"{'precision': 0.643879173290938, 'recall': 0.6470588235294118, 'f1': 0.5896358543417367, 'accuracy': 0.6470588235294118}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6217391304347826, 'recall': 0.62, 'f1': 0.5333333333333333, 'accuracy': 0.62}",0.62,0.6,0.6470588235294118,0.6217391304347826,0.5692307692307692,0.643879173290938,0.62,0.6,0.6470588235294118,0.5333333333333333,0.5363636363636365,0.5896358543417367
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0005,0,102,"{'precision': 0.4946444249341527, 'recall': 0.5411764705882353, 'f1': 0.502619871478003, 'accuracy': 0.5411764705882353}","{'precision': 0.5818181818181818, 'recall': 0.6, 'f1': 0.5800000000000001, 'accuracy': 0.6}","{'precision': 0.6184266477675407, 'recall': 0.63, 'f1': 0.5851061219482271, 'accuracy': 0.63}",0.63,0.6,0.5411764705882353,0.6184266477675407,0.5818181818181818,0.4946444249341527,0.63,0.6,0.5411764705882353,0.5851061219482271,0.5800000000000001,0.502619871478003
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0005,1,72,"{'precision': 0.5058823529411764, 'recall': 0.5529411764705883, 'f1': 0.5112156862745098, 'accuracy': 0.5529411764705883}","{'precision': 0.3, 'recall': 0.4, 'f1': 0.34285714285714286, 'accuracy': 0.4}","{'precision': 0.5874509803921569, 'recall': 0.61, 'f1': 0.5549843260188088, 'accuracy': 0.61}",0.61,0.4,0.5529411764705883,0.5874509803921569,0.3,0.5058823529411764,0.61,0.4,0.5529411764705883,0.5549843260188088,0.34285714285714286,0.5112156862745098
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0005,2,96,"{'precision': 0.5455083441827435, 'recall': 0.5882352941176471, 'f1': 0.5368092229107523, 'accuracy': 0.5882352941176471}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6254641909814324, 'recall': 0.63, 'f1': 0.5697343088178668, 'accuracy': 0.63}",0.63,0.6,0.5882352941176471,0.6254641909814324,0.5692307692307692,0.5455083441827435,0.63,0.6,0.5882352941176471,0.5697343088178668,0.5363636363636365,0.5368092229107523
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0005,3,56,"{'precision': 0.41668009669621275, 'recall': 0.5176470588235295, 'f1': 0.4456156862745098, 'accuracy': 0.5176470588235295}","{'precision': 0.3, 'recall': 0.4, 'f1': 0.34285714285714286, 'accuracy': 0.4}","{'precision': 0.5889683350357506, 'recall': 0.61, 'f1': 0.5370706671930516, 'accuracy': 0.61}",0.61,0.4,0.5176470588235295,0.5889683350357506,0.3,0.41668009669621275,0.61,0.4,0.5176470588235295,0.5370706671930516,0.34285714285714286,0.4456156862745098
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,0.0005,4,48,"{'precision': 0.45741337630942785, 'recall': 0.5411764705882353, 'f1': 0.4726588235294118, 'accuracy': 0.5411764705882353}","{'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1': 0.6349206349206349, 'accuracy': 0.6666666666666666}","{'precision': 0.66, 'recall': 0.64, 'f1': 0.568, 'accuracy': 0.64}",0.64,0.6666666666666666,0.5411764705882353,0.66,0.6666666666666666,0.45741337630942785,0.64,0.6666666666666666,0.5411764705882353,0.568,0.6349206349206349,0.4726588235294118
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-05,0,657,"{'precision': 0.4671387073347858, 'recall': 0.5882352941176471, 'f1': 0.4717596853819763, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.5882352941176471,0.7636363636363638,0.3428571428571428,0.4671387073347858,0.61,0.5333333333333333,0.5882352941176471,0.4723423838011966,0.41739130434782606,0.4717596853819763
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-05,1,664,"{'precision': 0.4671387073347858, 'recall': 0.5882352941176471, 'f1': 0.4717596853819763, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.5882352941176471,0.7636363636363638,0.3428571428571428,0.4671387073347858,0.61,0.5333333333333333,0.5882352941176471,0.4723423838011966,0.41739130434782606,0.4717596853819763
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-05,2,485,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.5882352941176471,0.7636363636363638,0.7857142857142858,0.36853295535081504,0.61,0.6666666666666666,0.5882352941176471,0.4723423838011966,0.5838509316770186,0.4531590413943355
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-05,3,671,"{'precision': 0.6763616557734204, 'recall': 0.6352941176470588, 'f1': 0.5321300070526077, 'accuracy': 0.6352941176470588}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6352941176470588,0.7636363636363638,0.3428571428571428,0.6763616557734204,0.61,0.5333333333333333,0.6352941176470588,0.4723423838011966,0.41739130434782606,0.5321300070526077
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-05,4,542,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.5882352941176471,0.7636363636363638,0.3428571428571428,0.36853295535081504,0.61,0.5333333333333333,0.5882352941176471,0.4723423838011966,0.41739130434782606,0.4531590413943355
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,2e-05,0,423,"{'precision': 0.6152941176470588, 'recall': 0.6235294117647059, 'f1': 0.5247584201144572, 'accuracy': 0.6235294117647059}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.5333333333333333,0.6235294117647059,0.7636363636363638,0.3428571428571428,0.6152941176470588,0.61,0.5333333333333333,0.6235294117647059,0.4723423838011966,0.41739130434782606,0.5247584201144572
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,2e-05,1,536,"{'precision': 0.6020639834881321, 'recall': 0.6235294117647059, 'f1': 0.5512605042016806, 'accuracy': 0.6235294117647059}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.6316151202749141, 'recall': 0.61, 'f1': 0.48816471633832026, 'accuracy': 0.61}",0.61,0.6666666666666666,0.6235294117647059,0.6316151202749141,0.7857142857142858,0.6020639834881321,0.61,0.6666666666666666,0.6235294117647059,0.48816471633832026,0.5838509316770186,0.5512605042016806
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,2e-05,2,434,"{'precision': 0.4625286478227655, 'recall': 0.5647058823529412, 'f1': 0.4741739236817813, 'accuracy': 0.5647058823529412}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.5647058823529412,0.7636363636363638,0.7857142857142858,0.4625286478227655,0.61,0.6666666666666666,0.5647058823529412,0.4723423838011966,0.5838509316770186,0.4741739236817813
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,2e-05,3,431,"{'precision': 0.6152941176470588, 'recall': 0.6235294117647059, 'f1': 0.5247584201144572, 'accuracy': 0.6235294117647059}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.6235294117647059,0.7636363636363638,0.7857142857142858,0.6152941176470588,0.61,0.6666666666666666,0.6235294117647059,0.4723423838011966,0.5838509316770186,0.5247584201144572
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,2e-05,4,336,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.5882352941176471,0.7636363636363638,0.7857142857142858,0.36853295535081504,0.61,0.6666666666666666,0.5882352941176471,0.4723423838011966,0.5838509316770186,0.4531590413943355
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,5e-05,0,233,"{'precision': 0.3461300309597523, 'recall': 0.5058823529411764, 'f1': 0.41102941176470587, 'accuracy': 0.5058823529411764}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.5625, 'recall': 0.6, 'f1': 0.48251748251748255, 'accuracy': 0.6}",0.6,0.5333333333333333,0.5058823529411764,0.5625,0.3428571428571428,0.3461300309597523,0.6,0.5333333333333333,0.5058823529411764,0.48251748251748255,0.41739130434782606,0.41102941176470587
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,5e-05,1,201,"{'precision': 0.4447058823529411, 'recall': 0.5764705882352941, 'f1': 0.46535322262876455, 'accuracy': 0.5764705882352941}","{'precision': 0.3428571428571428, 'recall': 0.5333333333333333, 'f1': 0.41739130434782606, 'accuracy': 0.5333333333333333}","{'precision': 0.7673469387755102, 'recall': 0.62, 'f1': 0.4937914406268837, 'accuracy': 0.62}",0.62,0.5333333333333333,0.5764705882352941,0.7673469387755102,0.3428571428571428,0.4447058823529411,0.62,0.5333333333333333,0.5764705882352941,0.4937914406268837,0.41739130434782606,0.46535322262876455
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,5e-05,2,241,"{'precision': 0.5567567567567567, 'recall': 0.6, 'f1': 0.534920634920635, 'accuracy': 0.6}","{'precision': 0.8153846153846154, 'recall': 0.7333333333333333, 'f1': 0.6909090909090909, 'accuracy': 0.7333333333333333}","{'precision': 0.6368794326241134, 'recall': 0.62, 'f1': 0.5215132693393564, 'accuracy': 0.62}",0.62,0.7333333333333333,0.6,0.6368794326241134,0.8153846153846154,0.5567567567567567,0.62,0.7333333333333333,0.6,0.5215132693393564,0.6909090909090909,0.534920634920635
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,5e-05,3,245,"{'precision': 0.4996904024767802, 'recall': 0.5764705882352941, 'f1': 0.4951680672268908, 'accuracy': 0.5764705882352941}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.7711340206185568, 'recall': 0.63, 'f1': 0.5144126796030218, 'accuracy': 0.63}",0.63,0.6,0.5764705882352941,0.7711340206185568,0.5692307692307692,0.4996904024767802,0.63,0.6,0.5764705882352941,0.5144126796030218,0.5363636363636365,0.4951680672268908
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,5e-05,4,380,"{'precision': 0.6003179650238474, 'recall': 0.6235294117647059, 'f1': 0.5622782446311858, 'accuracy': 0.6235294117647059}","{'precision': 0.5692307692307692, 'recall': 0.6, 'f1': 0.5363636363636365, 'accuracy': 0.6}","{'precision': 0.6217391304347826, 'recall': 0.62, 'f1': 0.5333333333333333, 'accuracy': 0.62}",0.62,0.6,0.6235294117647059,0.6217391304347826,0.5692307692307692,0.6003179650238474,0.62,0.6,0.6235294117647059,0.5333333333333333,0.5363636363636365,0.5622782446311858
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-06,0,1000,"{'precision': 0.5700212615166549, 'recall': 0.611764705882353, 'f1': 0.4844070961718021, 'accuracy': 0.611764705882353}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.611764705882353,0.7636363636363638,0.7857142857142858,0.5700212615166549,0.61,0.6666666666666666,0.611764705882353,0.4723423838011966,0.5838509316770186,0.4844070961718021
scibert,SciBERT,Scientific domain BERT,title_abstract_keywords,1e-06,1,1000,"{'precision': 0.36853295535081504, 'recall': 0.5882352941176471, 'f1': 0.4531590413943355, 'accuracy': 0.5882352941176471}","{'precision': 0.7857142857142858, 'recall': 0.6666666666666666, 'f1': 0.5838509316770186, 'accuracy': 0.6666666666666666}","{'precision': 0.7636363636363638, 'recall': 0.61, 'f1': 0.4723423838011966, 'accuracy': 0.61}",0.61,0.6666666666666666,0.5882352941176471,0.7636363636363638,0.7857142857142858,0.36853295535081504,0.61,0.6666666666666666,0.5882352941176471,0.4723423838011966,0.5838509316770186,0.4531590413943355
